,,,,,,,,,,,,,,,,,,,,,
,32717,20-Aug-23,P002,C079,7,11,  7 , Pune ,,,,,,,,,,,,,
,32718,20-Aug-23,P072,C088,2,9,  42 , Jaipur ,,,,,,,,,,,,,
,32719,20-Aug-23,P014,C129,6,1,  29 , Chennai ,,,,,,,,,,,,,
,32720,20-Aug-23,P201,C095,7,5,  17 , Jaipur ,,,,,,,,,,,,,
,32721,20-Aug-23,P247,C024,6,14,  42 , Lucknow ,,,,,,,,,,,,,
,32722,20-Aug-23,P218,C032,5,12,  70 , Delhi ,,,,,,,,,,,,,
,32723,20-Aug-23,P070,C078,7,14,  1 , Bhopal ,,,,,,,,,,,,,
,32724,20-Aug-23,P206,C002,7,3,  68 , Bhopal ,,,,,,,,,,,,,
,32725,20-Aug-23,P162,C004,6,5,  22 , Bangalore ,,,,,,,,,,,,,
,32726,20-Aug-23,P193,C078,3,3,  65 , Chandigarh ,,,,,,,,,,,,,
,32727,20-Aug-23,P213,C071,3,1,  44 , Lucknow ,,,,,,,,,,,,,
,32728,20-Aug-23,P157,C089,8,1,  70 , Ahmedabad ,,,,,,,,,,,,,
,32729,20-Aug-23,P118,C030,5,8,  1 , Mumbai ,,,,,,,,,,,,,
,32730,20-Aug-23,P141,C102,4,14,  23 , Kolkata ,,,,,,,,,,,,,
,32731,20-Aug-23,P230,C126,4,9,  38 , Chennai ,,,,,,,,,,,,,
,32732,20-Aug-23,P243,C071,3,9,  67 , Chandigarh ,,,,,,,,,,,,,
,32733,20-Aug-23,P084,C059,8,15,  10 , Chandigarh ,,,,,,,,,,,,,
,32734,20-Aug-23,P085,C132,8,13,  78 , Hyderabad ,,,,,,,,,,,,,
,32735,20-Aug-23,P232,C097,2,11,  76 , Lucknow ,,,,,,,,,,,,,
,32736,20-Aug-23,P012,C134,7,13,  79 , Chennai ,,,,,,,,,,,,,
,32737,20-Aug-23,P236,C129,8,8,  26 , Hyderabad ,,,,,,,,,,,,,
,32738,20-Aug-23,P088,C044,8,3,  77 , Bhopal ,,,,,,,,,,,,,
,32739,20-Aug-23,P087,C045,5,14,  4 , Bangalore ,,,,,,,,,,,,,
,32740,20-Aug-23,P228,C134,3,3,  79 , Pune ,,,,,,,,,,,,,
,32741,20-Aug-23,P156,C023,4,2,  27 , Bangalore ,,,,,,,,,,,,,
,32742,20-Aug-23,P091,C078,3,15,  24 , Hyderabad ,,,,,,,,,,,,,
,32743,20-Aug-23,P203,C104,7,15,  3 , Chennai ,,,,,,,,,,,,,
,32744,20-Aug-23,P165,C113,2,6,  37 , Pune ,,,,,,,,,,,,,
,32745,20-Aug-23,P224,C078,2,14,  22 , Kolkata ,,,,,,,,,,,,,
,32746,20-Aug-23,P064,C036,2,6,  1 , Pune ,,,,,,,,,,,,,
,32747,20-Aug-23,P058,C053,8,9,  31 , Pune ,,,,,,,,,,,,,
,32748,20-Aug-23,P204,C031,6,11,  68 , Bhopal ,,,,,,,,,,,,,
,32749,20-Aug-23,P104,C116,3,6,  16 , Kolkata ,,,,,,,,,,,,,
,32750,20-Aug-23,P154,C060,6,5,  2 , Lucknow ,,,,,,,,,,,,,
,32751,20-Aug-23,P141,C126,2,11,  40 , Jaipur ,,,,,,,,,,,,,
,32752,20-Aug-23,P097,C080,5,14,  1 , Hyderabad ,,,,,,,,,,,,,
,32753,20-Aug-23,P238,C057,8,13,  77 , Lucknow ,,,,,,,,,,,,,
,32754,20-Aug-23,P177,C048,3,10,  17 , Jaipur ,,,,,,,,,,,,,
,32755,21-Aug-23,P199,C100,2,7,  32 , Jaipur ,,,,,,,,,,,,,
,32756,21-Aug-23,P037,C111,5,6,  65 , Hyderabad ,,,,,,,,,,,,,
,32757,21-Aug-23,P096,C004,2,11,  12 , Pune ,,,,,,,,,,,,,
,32758,21-Aug-23,P245,C093,5,8,  34 , Ahmedabad ,,,,,,,,,,,,,
,32759,21-Aug-23,P066,C078,6,7,  11 , Kolkata ,,,,,,,,,,,,,
,32760,21-Aug-23,P247,C100,6,4,  9 , Chandigarh ,,,,,,,,,,,,,
,32761,21-Aug-23,P188,C116,8,4,  18 , Jaipur ,,,,,,,,,,,,,
,32762,21-Aug-23,P039,C054,2,11,  8 , Mumbai ,,,,,,,,,,,,,
,32763,21-Aug-23,P120,C060,4,6,  40 , Lucknow ,,,,,,,,,,,,,
,32764,21-Aug-23,P029,C038,2,5,  50 , Chandigarh ,,,,,,,,,,,,,
,32765,21-Aug-23,P198,C094,8,14,  36 , Chennai ,,,,,,,,,,,,,
,32766,21-Aug-23,P052,C072,6,7,  30 , Delhi ,,,,,,,,,,,,,
,32767,21-Aug-23,P071,C118,5,12,  65 , Delhi ,,,,,,,,,,,,,
,32768,21-Aug-23,P138,C089,5,10,  66 , Lucknow ,,,,,,,,,,,,,
,32769,21-Aug-23,P014,C053,5,13,  39 , Lucknow ,,,,,,,,,,,,,
,32770,21-Aug-23,P224,C131,2,6,  18 , Chandigarh ,,,,,,,,,,,,,
,32771,21-Aug-23,P148,C073,8,5,  58 , Jaipur ,,,,,,,,,,,,,
,32772,21-Aug-23,P029,C044,3,8,  65 , Kolkata ,,,,,,,,,,,,,
,32773,21-Aug-23,P143,C053,7,6,  32 , Bhopal ,,,,,,,,,,,,,
,32774,21-Aug-23,P232,C106,5,2,  59 , Mumbai ,,,,,,,,,,,,,
,32775,21-Aug-23,P229,C069,5,9,  46 , Hyderabad ,,,,,,,,,,,,,
,32776,21-Aug-23,P174,C052,5,9,  27 , Chandigarh ,,,,,,,,,,,,,
,32777,21-Aug-23,P235,C068,7,3,  80 , Delhi ,,,,,,,,,,,,,
,32778,21-Aug-23,P094,C059,7,6,  33 , Hyderabad ,,,,,,,,,,,,,
,32779,21-Aug-23,P025,C006,3,6,  48 , Hyderabad ,,,,,,,,,,,,,
,32780,21-Aug-23,P150,C131,7,3,  15 , Pune ,,,,,,,,,,,,,
,32781,21-Aug-23,P146,C110,6,10,  68 , Jaipur ,,,,,,,,,,,,,
,32782,21-Aug-23,P209,C067,2,7,  45 , Mumbai ,,,,,,,,,,,,,
,32783,21-Aug-23,P074,C065,8,5,  75 , Chandigarh ,,,,,,,,,,,,,
,32784,21-Aug-23,P069,C061,2,6,  60 , Kolkata ,,,,,,,,,,,,,
,32785,21-Aug-23,P136,C031,8,11,  48 , Bhopal ,,,,,,,,,,,,,
,32786,21-Aug-23,P201,C034,5,5,  64 , Bangalore ,,,,,,,,,,,,,
,32787,21-Aug-23,P173,C119,4,3,  10 , Pune ,,,,,,,,,,,,,
,32788,21-Aug-23,P134,C113,8,8,  42 , Chandigarh ,,,,,,,,,,,,,
,32789,21-Aug-23,P193,C086,4,3,  38 , Kolkata ,,,,,,,,,,,,,
,32790,21-Aug-23,P112,C043,4,13,  10 , Pune ,,,,,,,,,,,,,
,32791,21-Aug-23,P076,C028,3,8,  7 , Chennai ,,,,,,,,,,,,,
,32792,21-Aug-23,P216,C080,4,10,  17 , Delhi ,,,,,,,,,,,,,
,32793,21-Aug-23,P064,C014,7,4,  57 , Delhi ,,,,,,,,,,,,,
,32794,21-Aug-23,P093,C094,3,1,  66 , Chandigarh ,,,,,,,,,,,,,
,32795,21-Aug-23,P137,C072,4,5,  44 , Bhopal ,,,,,,,,,,,,,
,32796,21-Aug-23,P108,C122,3,6,  71 , Pune ,,,,,,,,,,,,,
,32797,21-Aug-23,P207,C073,6,5,  59 , Hyderabad ,,,,,,,,,,,,,
,32798,21-Aug-23,P108,C102,7,8,  2 , Mumbai ,,,,,,,,,,,,,
,32799,21-Aug-23,P164,C002,2,7,  76 , Kolkata ,,,,,,,,,,,,,
,32800,21-Aug-23,P135,C099,7,9,  28 , Kolkata ,,,,,,,,,,,,,
,32801,21-Aug-23,P077,C058,3,8,  62 , Pune ,,,,,,,,,,,,,
,32802,21-Aug-23,P055,C048,6,14,  77 , Mumbai ,,,,,,,,,,,,,
,32803,21-Aug-23,P086,C125,4,8,  10 , Jaipur ,,,,,,,,,,,,,
,32804,21-Aug-23,P225,C086,4,9,  24 , Chennai ,,,,,,,,,,,,,
,32805,21-Aug-23,P229,C057,5,1,  33 , Bhopal ,,,,,,,,,,,,,
,32806,21-Aug-23,P013,C002,2,3,  44 , Mumbai ,,,,,,,,,,,,,
,32807,21-Aug-23,P148,C099,7,15,  60 , Pune ,,,,,,,,,,,,,
,32808,21-Aug-23,P071,C125,7,10,  43 , Pune ,,,,,,,,,,,,,
,32809,21-Aug-23,P064,C016,5,6,  31 , Bangalore ,,,,,,,,,,,,,
,32810,21-Aug-23,P021,C071,5,4,  29 , Hyderabad ,,,,,,,,,,,,,
,32811,21-Aug-23,P002,C051,4,2,  46 , Mumbai ,,,,,,,,,,,,,
,32812,21-Aug-23,P011,C043,2,5,  21 , Bangalore ,,,,,,,,,,,,,
,32813,21-Aug-23,P188,C121,2,9,  34 , Chennai ,,,,,,,,,,,,,
,32814,21-Aug-23,P003,C034,8,3,  68 , Mumbai ,,,,,,,,,,,,,
,32815,21-Aug-23,P182,C009,8,10,  66 , Jaipur ,,,,,,,,,,,,,
,32816,21-Aug-23,P242,C118,5,4,  44 , Chennai ,,,,,,,,,,,,,
,32817,21-Aug-23,P049,C070,2,13,  38 , Chennai ,,,,,,,,,,,,,
,32818,21-Aug-23,P114,C097,8,13,  16 , Ahmedabad ,,,,,,,,,,,,,
,32819,21-Aug-23,P121,C050,2,14,  29 , Hyderabad ,,,,,,,,,,,,,
,32820,21-Aug-23,P014,C060,8,12,  21 , Chennai ,,,,,,,,,,,,,
,32821,21-Aug-23,P191,C103,6,4,  36 , Bhopal ,,,,,,,,,,,,,
,32822,21-Aug-23,P196,C066,5,10,  76 , Chandigarh ,,,,,,,,,,,,,
,32823,21-Aug-23,P035,C069,7,12,  17 , Hyderabad ,,,,,,,,,,,,,
,32824,21-Aug-23,P093,C103,7,15,  74 , Pune ,,,,,,,,,,,,,
,32825,21-Aug-23,P201,C118,2,10,  39 , Hyderabad ,,,,,,,,,,,,,
,32826,21-Aug-23,P112,C094,7,10,  65 , Jaipur ,,,,,,,,,,,,,
,32827,21-Aug-23,P109,C016,3,15,  41 , Kolkata ,,,,,,,,,,,,,
,32828,21-Aug-23,P127,C047,7,7,  5 , Kolkata ,,,,,,,,,,,,,
,32829,21-Aug-23,P203,C089,2,11,  7 , Lucknow ,,,,,,,,,,,,,
,32830,21-Aug-23,P010,C026,5,8,  35 , Jaipur ,,,,,,,,,,,,,
,32831,21-Aug-23,P091,C072,5,1,  80 , Jaipur ,,,,,,,,,,,,,
,32832,21-Aug-23,P105,C127,6,15,  30 , Bangalore ,,,,,,,,,,,,,
,32833,21-Aug-23,P103,C124,3,8,  62 , Chandigarh ,,,,,,,,,,,,,
,32834,21-Aug-23,P073,C082,3,1,  3 , Bhopal ,,,,,,,,,,,,,
,32835,21-Aug-23,P181,C025,6,2,  63 , Chennai ,,,,,,,,,,,,,
,32836,21-Aug-23,P246,C012,2,11,  7 , Lucknow ,,,,,,,,,,,,,
,32837,21-Aug-23,P006,C038,6,4,  4 , Ahmedabad ,,,,,,,,,,,,,
,32838,21-Aug-23,P041,C007,7,14,  4 , Delhi ,,,,,,,,,,,,,
,32839,21-Aug-23,P049,C068,5,10,  60 , Jaipur ,,,,,,,,,,,,,
,32840,21-Aug-23,P225,C035,5,9,  49 , Mumbai ,,,,,,,,,,,,,
,32841,21-Aug-23,P167,C052,3,8,  11 , Lucknow ,,,,,,,,,,,,,
,32842,21-Aug-23,P050,C076,2,15,  71 , Pune ,,,,,,,,,,,,,
,32843,21-Aug-23,P230,C087,2,1,  34 , Hyderabad ,,,,,,,,,,,,,
,32844,21-Aug-23,P097,C038,8,12,  75 , Chennai ,,,,,,,,,,,,,
,32845,21-Aug-23,P029,C046,5,5,  26 , Chennai ,,,,,,,,,,,,,
,32846,21-Aug-23,P246,C004,7,9,  6 , Mumbai ,,,,,,,,,,,,,
,32847,21-Aug-23,P089,C076,8,5,  47 , Jaipur ,,,,,,,,,,,,,
,32848,21-Aug-23,P141,C057,7,2,  71 , Pune ,,,,,,,,,,,,,
,32849,21-Aug-23,P033,C049,5,1,  15 , Chennai ,,,,,,,,,,,,,
,32850,21-Aug-23,P151,C126,4,4,  68 , Bhopal ,,,,,,,,,,,,,
,32851,21-Aug-23,P168,C078,5,2,  73 , Delhi ,,,,,,,,,,,,,
,32852,21-Aug-23,P159,C127,2,15,  20 , Lucknow ,,,,,,,,,,,,,
,32853,21-Aug-23,P163,C105,3,8,  43 , Bangalore ,,,,,,,,,,,,,
,32854,21-Aug-23,P030,C041,3,3,  22 , Jaipur ,,,,,,,,,,,,,
,32855,21-Aug-23,P222,C102,2,12,  79 , Jaipur ,,,,,,,,,,,,,
,32856,21-Aug-23,P030,C092,3,14,  31 , Pune ,,,,,,,,,,,,,
,32857,21-Aug-23,P247,C112,3,15,  31 , Kolkata ,,,,,,,,,,,,,
,32858,21-Aug-23,P232,C025,7,2,  28 , Hyderabad ,,,,,,,,,,,,,
,32859,21-Aug-23,P052,C006,5,12,  11 , Chennai ,,,,,,,,,,,,,
,32860,21-Aug-23,P225,C100,6,11,  70 , Delhi ,,,,,,,,,,,,,
,32861,21-Aug-23,P226,C122,4,2,  8 , Mumbai ,,,,,,,,,,,,,
,32862,21-Aug-23,P152,C023,8,6,  1 , Pune ,,,,,,,,,,,,,
,32863,21-Aug-23,P168,C109,5,13,  73 , Chandigarh ,,,,,,,,,,,,,
,32864,21-Aug-23,P027,C064,8,10,  45 , Bangalore ,,,,,,,,,,,,,
,32865,21-Aug-23,P145,C127,4,4,  45 , Ahmedabad ,,,,,,,,,,,,,
,32866,21-Aug-23,P169,C042,2,6,  48 , Ahmedabad ,,,,,,,,,,,,,
,32867,21-Aug-23,P234,C101,2,6,  48 , Lucknow ,,,,,,,,,,,,,
,32868,21-Aug-23,P085,C106,7,12,  40 , Pune ,,,,,,,,,,,,,
,32869,21-Aug-23,P038,C096,8,8,  56 , Lucknow ,,,,,,,,,,,,,
,32870,21-Aug-23,P014,C033,3,3,  56 , Bangalore ,,,,,,,,,,,,,
,32871,21-Aug-23,P055,C061,2,6,  42 , Bhopal ,,,,,,,,,,,,,
,32872,21-Aug-23,P002,C124,2,15,  75 , Chennai ,,,,,,,,,,,,,
,32873,21-Aug-23,P159,C120,5,1,  29 , Mumbai ,,,,,,,,,,,,,
,32874,21-Aug-23,P202,C125,6,10,  51 , Kolkata ,,,,,,,,,,,,,
,32875,21-Aug-23,P110,C129,6,13,  34 , Bangalore ,,,,,,,,,,,,,
,32876,21-Aug-23,P026,C128,4,13,  71 , Lucknow ,,,,,,,,,,,,,
,32877,21-Aug-23,P047,C030,2,6,  80 , Hyderabad ,,,,,,,,,,,,,
,32878,21-Aug-23,P179,C016,2,7,  49 , Hyderabad ,,,,,,,,,,,,,
,32879,21-Aug-23,P054,C126,4,14,  65 , Chennai ,,,,,,,,,,,,,
,32880,21-Aug-23,P082,C070,3,1,  24 , Chennai ,,,,,,,,,,,,,
,32881,21-Aug-23,P185,C046,4,11,  14 , Chennai ,,,,,,,,,,,,,
,32882,21-Aug-23,P081,C126,4,15,  67 , Bhopal ,,,,,,,,,,,,,
,32883,21-Aug-23,P124,C021,5,3,  26 , Lucknow ,,,,,,,,,,,,,
,32884,21-Aug-23,P108,C048,4,2,  10 , Delhi ,,,,,,,,,,,,,
,32885,21-Aug-23,P127,C127,8,14,  51 , Chandigarh ,,,,,,,,,,,,,
,32886,21-Aug-23,P013,C052,2,3,  34 , Ahmedabad ,,,,,,,,,,,,,
,32887,21-Aug-23,P025,C003,7,6,  17 , Delhi ,,,,,,,,,,,,,
,32888,21-Aug-23,P170,C037,2,8,  33 , Mumbai ,,,,,,,,,,,,,
,32889,21-Aug-23,P089,C117,4,9,  39 , Lucknow ,,,,,,,,,,,,,
,32890,21-Aug-23,P196,C090,5,12,  17 , Delhi ,,,,,,,,,,,,,
,32891,21-Aug-23,P239,C075,4,9,  62 , Bangalore ,,,,,,,,,,,,,
,32892,22-Aug-23,P169,C044,2,4,  66 , Bangalore ,,,,,,,,,,,,,
,32893,22-Aug-23,P039,C099,5,13,  61 , Chandigarh ,,,,,,,,,,,,,
,32894,22-Aug-23,P108,C004,3,15,  61 , Ahmedabad ,,,,,,,,,,,,,
,32895,22-Aug-23,P069,C046,5,6,  15 , Kolkata ,,,,,,,,,,,,,
,32896,22-Aug-23,P173,C061,6,13,  14 , Bhopal ,,,,,,,,,,,,,
,32897,22-Aug-23,P106,C029,2,4,  18 , Bangalore ,,,,,,,,,,,,,
,32898,22-Aug-23,P243,C101,7,14,  18 , Pune ,,,,,,,,,,,,,
,32899,22-Aug-23,P172,C014,5,2,  34 , Hyderabad ,,,,,,,,,,,,,
,32900,22-Aug-23,P123,C077,8,1,  67 , Jaipur ,,,,,,,,,,,,,
,32901,22-Aug-23,P217,C108,2,15,  34 , Lucknow ,,,,,,,,,,,,,
,32902,22-Aug-23,P205,C076,5,13,  13 , Ahmedabad ,,,,,,,,,,,,,
,32903,22-Aug-23,P244,C020,3,14,  71 , Chandigarh ,,,,,,,,,,,,,
,32904,22-Aug-23,P069,C107,6,13,  11 , Jaipur ,,,,,,,,,,,,,
,32905,22-Aug-23,P004,C097,5,10,  11 , Lucknow ,,,,,,,,,,,,,
,32906,22-Aug-23,P056,C076,4,3,  17 , Chennai ,,,,,,,,,,,,,
,32907,22-Aug-23,P173,C111,6,4,  62 , Chennai ,,,,,,,,,,,,,
,32908,22-Aug-23,P206,C077,7,6,  11 , Delhi ,,,,,,,,,,,,,
,32909,22-Aug-23,P104,C088,3,14,  31 , Jaipur ,,,,,,,,,,,,,
,32910,22-Aug-23,P147,C051,2,14,  22 , Mumbai ,,,,,,,,,,,,,
,32911,22-Aug-23,P062,C115,2,12,  68 , Mumbai ,,,,,,,,,,,,,
,32912,22-Aug-23,P038,C085,8,15,  68 , Bhopal ,,,,,,,,,,,,,
,32913,22-Aug-23,P093,C099,8,11,  75 , Mumbai ,,,,,,,,,,,,,
,32914,22-Aug-23,P194,C087,3,9,  49 , Kolkata ,,,,,,,,,,,,,
,32915,22-Aug-23,P149,C028,6,10,  31 , Pune ,,,,,,,,,,,,,
,32916,22-Aug-23,P018,C123,6,7,  50 , Chennai ,,,,,,,,,,,,,
,32917,22-Aug-23,P103,C050,7,9,  3 , Chennai ,,,,,,,,,,,,,
,32918,22-Aug-23,P026,C111,5,1,  9 , Lucknow ,,,,,,,,,,,,,
,32919,22-Aug-23,P205,C021,3,5,  79 , Kolkata ,,,,,,,,,,,,,
,32920,22-Aug-23,P119,C032,5,2,  6 , Ahmedabad ,,,,,,,,,,,,,
,32921,22-Aug-23,P192,C078,3,4,  68 , Jaipur ,,,,,,,,,,,,,
,32922,22-Aug-23,P171,C046,4,2,  5 , Pune ,,,,,,,,,,,,,
,32923,22-Aug-23,P020,C065,2,11,  66 , Lucknow ,,,,,,,,,,,,,
,32924,22-Aug-23,P011,C008,6,3,  22 , Ahmedabad ,,,,,,,,,,,,,
,32925,22-Aug-23,P106,C114,5,13,  76 , Bangalore ,,,,,,,,,,,,,
,32926,22-Aug-23,P202,C052,5,6,  13 , Jaipur ,,,,,,,,,,,,,
,32927,22-Aug-23,P067,C006,4,2,  14 , Lucknow ,,,,,,,,,,,,,
,32928,22-Aug-23,P192,C027,6,12,  42 , Lucknow ,,,,,,,,,,,,,
,32929,22-Aug-23,P140,C113,2,9,  76 , Bangalore ,,,,,,,,,,,,,
,32930,22-Aug-23,P052,C068,3,12,  62 , Chandigarh ,,,,,,,,,,,,,
,32931,22-Aug-23,P036,C098,6,6,  78 , Chandigarh ,,,,,,,,,,,,,
,32932,22-Aug-23,P242,C106,5,5,  73 , Bangalore ,,,,,,,,,,,,,
,32933,22-Aug-23,P007,C029,2,9,  63 , Bhopal ,,,,,,,,,,,,,
,32934,22-Aug-23,P106,C065,7,4,  24 , Bhopal ,,,,,,,,,,,,,
,32935,22-Aug-23,P182,C044,5,8,  17 , Delhi ,,,,,,,,,,,,,
,32936,22-Aug-23,P235,C032,6,13,  71 , Bangalore ,,,,,,,,,,,,,
,32937,22-Aug-23,P046,C003,7,12,  69 , Lucknow ,,,,,,,,,,,,,
,32938,22-Aug-23,P209,C059,8,13,  54 , Hyderabad ,,,,,,,,,,,,,
,32939,22-Aug-23,P239,C100,3,6,  22 , Mumbai ,,,,,,,,,,,,,
,32940,22-Aug-23,P126,C055,4,9,  70 , Chandigarh ,,,,,,,,,,,,,
,32941,22-Aug-23,P194,C114,8,9,  41 , Mumbai ,,,,,,,,,,,,,
,32942,22-Aug-23,P010,C051,8,12,  59 , Bhopal ,,,,,,,,,,,,,
,32943,22-Aug-23,P136,C007,3,8,  51 , Hyderabad ,,,,,,,,,,,,,
,32944,22-Aug-23,P182,C081,7,11,  14 , Mumbai ,,,,,,,,,,,,,
,32945,22-Aug-23,P032,C081,4,1,  70 , Bhopal ,,,,,,,,,,,,,
,32946,22-Aug-23,P089,C061,7,8,  33 , Chennai ,,,,,,,,,,,,,
,32947,22-Aug-23,P193,C054,6,2,  63 , Chennai ,,,,,,,,,,,,,
,32948,22-Aug-23,P005,C010,2,5,  46 , Delhi ,,,,,,,,,,,,,
,32949,22-Aug-23,P097,C030,8,5,  15 , Mumbai ,,,,,,,,,,,,,
,32950,22-Aug-23,P148,C053,8,14,  59 , Ahmedabad ,,,,,,,,,,,,,
,32951,22-Aug-23,P176,C070,2,15,  46 , Hyderabad ,,,,,,,,,,,,,
,32952,22-Aug-23,P057,C045,7,11,  19 , Pune ,,,,,,,,,,,,,
,32953,22-Aug-23,P143,C125,4,15,  51 , Mumbai ,,,,,,,,,,,,,
,32954,22-Aug-23,P003,C052,5,6,  21 , Bangalore ,,,,,,,,,,,,,
,32955,22-Aug-23,P067,C115,4,6,  36 , Jaipur ,,,,,,,,,,,,,
,32956,22-Aug-23,P153,C006,3,8,  36 , Bhopal ,,,,,,,,,,,,,
,32957,22-Aug-23,P239,C024,8,6,  26 , Jaipur ,,,,,,,,,,,,,
,32958,22-Aug-23,P101,C067,5,9,  29 , Pune ,,,,,,,,,,,,,
,32959,22-Aug-23,P226,C104,3,2,  60 , Kolkata ,,,,,,,,,,,,,
,32960,22-Aug-23,P061,C026,6,10,  12 , Delhi ,,,,,,,,,,,,,
,32961,22-Aug-23,P009,C134,4,6,  74 , Ahmedabad ,,,,,,,,,,,,,
,32962,22-Aug-23,P067,C027,5,4,  4 , Mumbai ,,,,,,,,,,,,,
,32963,22-Aug-23,P198,C082,2,2,  35 , Pune ,,,,,,,,,,,,,
,32964,22-Aug-23,P149,C078,5,4,  30 , Chennai ,,,,,,,,,,,,,
,32965,22-Aug-23,P158,C062,5,12,  21 , Ahmedabad ,,,,,,,,,,,,,
,32966,22-Aug-23,P053,C050,6,3,  56 , Chennai ,,,,,,,,,,,,,
,32967,22-Aug-23,P011,C106,8,7,  77 , Kolkata ,,,,,,,,,,,,,
,32968,22-Aug-23,P045,C095,5,6,  53 , Pune ,,,,,,,,,,,,,
,32969,22-Aug-23,P127,C106,7,6,  74 , Mumbai ,,,,,,,,,,,,,
,32970,22-Aug-23,P029,C023,7,1,  18 , Pune ,,,,,,,,,,,,,
,32971,22-Aug-23,P108,C134,4,12,  44 , Mumbai ,,,,,,,,,,,,,
,32972,22-Aug-23,P196,C033,4,5,  22 , Hyderabad ,,,,,,,,,,,,,
,32973,22-Aug-23,P202,C134,6,7,  19 , Ahmedabad ,,,,,,,,,,,,,
,32974,22-Aug-23,P143,C013,6,4,  69 , Chandigarh ,,,,,,,,,,,,,
,32975,22-Aug-23,P057,C067,5,14,  1 , Bangalore ,,,,,,,,,,,,,
,32976,22-Aug-23,P028,C049,2,8,  22 , Lucknow ,,,,,,,,,,,,,
,32977,22-Aug-23,P040,C084,5,11,  80 , Mumbai ,,,,,,,,,,,,,
,32978,22-Aug-23,P184,C066,5,15,  10 , Chennai ,,,,,,,,,,,,,
,32979,22-Aug-23,P075,C023,3,15,  56 , Chandigarh ,,,,,,,,,,,,,
,32980,22-Aug-23,P144,C099,6,9,  14 , Bangalore ,,,,,,,,,,,,,
,32981,22-Aug-23,P248,C097,8,13,  5 , Kolkata ,,,,,,,,,,,,,
,32982,22-Aug-23,P028,C030,4,11,  14 , Mumbai ,,,,,,,,,,,,,
,32983,22-Aug-23,P041,C051,3,5,  2 , Jaipur ,,,,,,,,,,,,,
,32984,22-Aug-23,P128,C026,6,2,  14 , Bhopal ,,,,,,,,,,,,,
,32985,22-Aug-23,P137,C087,8,15,  24 , Ahmedabad ,,,,,,,,,,,,,
,32986,22-Aug-23,P084,C058,4,14,  63 , Pune ,,,,,,,,,,,,,
,32987,22-Aug-23,P149,C016,2,6,  72 , Lucknow ,,,,,,,,,,,,,
,32988,22-Aug-23,P128,C108,6,10,  76 , Bhopal ,,,,,,,,,,,,,
,32989,22-Aug-23,P201,C126,4,15,  15 , Bangalore ,,,,,,,,,,,,,
,32990,22-Aug-23,P131,C129,5,2,  61 , Chandigarh ,,,,,,,,,,,,,
,32991,22-Aug-23,P099,C067,7,5,  44 , Bangalore ,,,,,,,,,,,,,
,32992,22-Aug-23,P003,C116,4,6,  40 , Ahmedabad ,,,,,,,,,,,,,
,32993,22-Aug-23,P129,C009,8,3,  62 , Chandigarh ,,,,,,,,,,,,,
,32994,22-Aug-23,P005,C042,6,7,  31 , Mumbai ,,,,,,,,,,,,,
,32995,22-Aug-23,P105,C018,5,7,  43 , Pune ,,,,,,,,,,,,,
,32996,22-Aug-23,P071,C027,4,9,  50 , Jaipur ,,,,,,,,,,,,,
,32997,22-Aug-23,P214,C024,7,2,  43 , Bhopal ,,,,,,,,,,,,,
,32998,22-Aug-23,P092,C013,5,9,  18 , Bangalore ,,,,,,,,,,,,,
,32999,22-Aug-23,P096,C043,5,8,  33 , Lucknow ,,,,,,,,,,,,,
,33000,22-Aug-23,P125,C098,4,15,  20 , Pune ,,,,,,,,,,,,,
,33001,22-Aug-23,P086,C043,2,2,  65 , Bangalore ,,,,,,,,,,,,,
,33002,22-Aug-23,P069,C064,2,8,  17 , Chandigarh ,,,,,,,,,,,,,
,33003,22-Aug-23,P114,C043,3,6,  35 , Lucknow ,,,,,,,,,,,,,
,33004,22-Aug-23,P116,C048,6,12,  2 , Delhi ,,,,,,,,,,,,,
,33005,22-Aug-23,P171,C067,8,3,  6 , Jaipur ,,,,,,,,,,,,,
,33006,22-Aug-23,P019,C118,5,11,  42 , Mumbai ,,,,,,,,,,,,,
,33007,22-Aug-23,P233,C114,4,12,  66 , Bhopal ,,,,,,,,,,,,,
,33008,22-Aug-23,P040,C001,8,1,  52 , Jaipur ,,,,,,,,,,,,,
,33009,22-Aug-23,P096,C130,6,10,  38 , Hyderabad ,,,,,,,,,,,,,
,33010,22-Aug-23,P172,C102,7,5,  48 , Chandigarh ,,,,,,,,,,,,,
,33011,22-Aug-23,P230,C006,3,4,  5 , Chennai ,,,,,,,,,,,,,
,33012,22-Aug-23,P007,C009,5,8,  1 , Bhopal ,,,,,,,,,,,,,
,33013,22-Aug-23,P180,C085,3,10,  6 , Jaipur ,,,,,,,,,,,,,
,33014,22-Aug-23,P206,C101,2,1,  41 , Bangalore ,,,,,,,,,,,,,
,33015,22-Aug-23,P149,C022,6,12,  52 , Bhopal ,,,,,,,,,,,,,
,33016,22-Aug-23,P102,C121,7,14,  2 , Lucknow ,,,,,,,,,,,,,
,33017,23-Aug-23,P093,C031,8,2,  76 , Pune ,,,,,,,,,,,,,
,33018,23-Aug-23,P142,C008,2,10,  11 , Mumbai ,,,,,,,,,,,,,
,33019,23-Aug-23,P205,C016,5,9,  63 , Kolkata ,,,,,,,,,,,,,
,33020,23-Aug-23,P244,C100,2,7,  29 , Mumbai ,,,,,,,,,,,,,
